record_id,minute_index,label,representation,preprocessing_version
c05,440,N,cwt,v2
c05,441,N,waveform,v2
c05,441,N,stft,v2
c05,441,N,cwt,v2
c05,442,N,waveform,v2
c05,442,N,stft,v2
c05,442,N,cwt,v2
c05,443,N,waveform,v2
c05,443,N,stft,v2
c05,443,N,cwt,v2
c05,444,N,waveform,v2
c05,444,N,stft,v2
c05,444,N,cwt,v2
c05,445,N,waveform,v2
c05,445,N,stft,v2
c05,445,N,cwt,v2
c05,446,N,waveform,v2
c05,446,N,stft,v2
c05,446,N,cwt,v2
c05,447,N,waveform,v2
c05,447,N,stft,v2
c05,447,N,cwt,v2
c05,448,N,waveform,v2
c05,448,N,stft,v2
c05,448,N,cwt,v2
c05,449,N,waveform,v2
c05,449,N,stft,v2
c05,449,N,cwt,v2
c05,450,N,waveform,v2
c05,450,N,stft,v2
c05,450,N,cwt,v2
c05,451,N,waveform,v2
c05,451,N,stft,v2
c05,451,N,cwt,v2
c05,452,N,waveform,v2
c05,452,N,stft,v2
c05,452,N,cwt,v2
c05,453,N,waveform,v2
c05,453,N,stft,v2
c05,453,N,cwt,v2
c05,454,N,waveform,v2
c05,454,N,stft,v2
c05,454,N,cwt,v2
c05,455,N,waveform,v2
c05,455,N,stft,v2
c05,455,N,cwt,v2
c05,456,N,waveform,v2
c05,456,N,stft,v2
c05,456,N,cwt,v2
c05,457,N,waveform,v2
c05,457,N,stft,v2
c05,457,N,cwt,v2
c05,458,N,waveform,v2
c05,458,N,stft,v2
c05,458,N,cwt,v2
c05,459,N,waveform,v2
c05,459,N,stft,v2
c05,459,N,cwt,v2
c05,460,N,waveform,v2
c05,460,N,stft,v2
c05,460,N,cwt,v2
c05,461,N,waveform,v2
c05,461,N,stft,v2
c05,461,N,cwt,v2
c05,462,N,waveform,v2
c05,462,N,stft,v2
c05,462,N,cwt,v2
c05,463,N,waveform,v2
c05,463,N,stft,v2
c05,463,N,cwt,v2
c06,1,N,waveform,v2
c06,1,N,stft,v2
c06,1,N,cwt,v2
c06,2,N,waveform,v2
c06,2,N,stft,v2
c06,2,N,cwt,v2
c06,3,N,waveform,v2
c06,3,N,stft,v2
c06,3,N,cwt,v2
c06,4,N,waveform,v2
c06,4,N,stft,v2
c06,4,N,cwt,v2
c06,5,N,waveform,v2
c06,5,N,stft,v2
c06,5,N,cwt,v2
c06,6,N,waveform,v2
c06,6,N,stft,v2
c06,6,N,cwt,v2
c06,7,N,waveform,v2
c06,7,N,stft,v2
c06,7,N,cwt,v2
c06,8,N,waveform,v2
c06,8,N,stft,v2
c06,8,N,cwt,v2
c06,9,N,waveform,v2
c06,9,N,stft,v2
c06,9,N,cwt,v2
c06,10,N,waveform,v2
c06,10,N,stft,v2
c06,10,N,cwt,v2
c06,11,N,waveform,v2
c06,11,N,stft,v2
c06,11,N,cwt,v2
c06,12,N,waveform,v2
c06,12,N,stft,v2
c06,12,N,cwt,v2
c06,13,N,waveform,v2
c06,13,N,stft,v2
c06,13,N,cwt,v2
c06,14,N,waveform,v2
c06,14,N,stft,v2
c06,14,N,cwt,v2
c06,15,N,waveform,v2
c06,15,N,stft,v2
c06,15,N,cwt,v2
c06,16,N,waveform,v2
c06,16,N,stft,v2
c06,16,N,cwt,v2
c06,17,N,waveform,v2
c06,17,N,stft,v2
c06,17,N,cwt,v2
c06,18,N,waveform,v2
c06,18,N,stft,v2
c06,18,N,cwt,v2
c06,19,N,waveform,v2
c06,19,N,stft,v2
c06,19,N,cwt,v2
c06,20,N,waveform,v2
c06,20,N,stft,v2
c06,20,N,cwt,v2
c06,21,N,waveform,v2
c06,21,N,stft,v2
c06,21,N,cwt,v2
c06,22,N,waveform,v2
c06,22,N,stft,v2
c06,22,N,cwt,v2
c06,23,N,waveform,v2
c06,23,N,stft,v2
c06,23,N,cwt,v2
c06,24,N,waveform,v2
c06,24,N,stft,v2
c06,24,N,cwt,v2
c06,25,N,waveform,v2
c06,25,N,stft,v2
c06,25,N,cwt,v2
c06,26,N,waveform,v2
c06,26,N,stft,v2
c06,26,N,cwt,v2
c06,27,N,waveform,v2
c06,27,N,stft,v2
c06,27,N,cwt,v2
c06,28,N,waveform,v2
c06,28,N,stft,v2
c06,28,N,cwt,v2
c06,29,N,waveform,v2
c06,29,N,stft,v2
c06,29,N,cwt,v2
c06,30,N,waveform,v2
c06,30,N,stft,v2
c06,30,N,cwt,v2
c06,31,N,waveform,v2
c06,31,N,stft,v2
c06,31,N,cwt,v2
c06,32,N,waveform,v2
c06,32,N,stft,v2
c06,32,N,cwt,v2
c06,33,N,waveform,v2
c06,33,N,stft,v2
c06,33,N,cwt,v2
c06,34,N,waveform,v2
c06,34,N,stft,v2
c06,34,N,cwt,v2
c06,35,N,waveform,v2
c06,35,N,stft,v2
c06,35,N,cwt,v2
c06,36,N,waveform,v2
c06,36,N,stft,v2
c06,36,N,cwt,v2
c06,37,N,waveform,v2
c06,37,N,stft,v2
c06,37,N,cwt,v2
c06,38,N,waveform,v2
c06,38,N,stft,v2
c06,38,N,cwt,v2
c06,39,N,waveform,v2
c06,39,N,stft,v2
c06,39,N,cwt,v2
c06,40,N,waveform,v2
c06,40,N,stft,v2
c06,40,N,cwt,v2
c06,41,N,waveform,v2
c06,41,N,stft,v2
c06,41,N,cwt,v2
c06,42,N,waveform,v2
c06,42,N,stft,v2
c06,42,N,cwt,v2
c06,43,N,waveform,v2
c06,43,N,stft,v2
c06,43,N,cwt,v2
c06,44,N,waveform,v2
c06,44,N,stft,v2
c06,44,N,cwt,v2
c06,45,N,waveform,v2
c06,45,N,stft,v2
c06,45,N,cwt,v2
c06,46,N,waveform,v2
c06,46,N,stft,v2
c06,46,N,cwt,v2
c06,47,N,waveform,v2
c06,47,N,stft,v2
c06,47,N,cwt,v2
c06,48,N,waveform,v2
c06,48,N,stft,v2
c06,48,N,cwt,v2
c06,49,N,waveform,v2
c06,49,N,stft,v2
c06,49,N,cwt,v2
c06,50,N,waveform,v2
c06,50,N,stft,v2
c06,50,N,cwt,v2
c06,51,N,waveform,v2
c06,51,N,stft,v2
c06,51,N,cwt,v2
c06,52,N,waveform,v2
c06,52,N,stft,v2
c06,52,N,cwt,v2
c06,53,N,waveform,v2
c06,53,N,stft,v2
c06,53,N,cwt,v2
c06,54,N,waveform,v2
c06,54,N,stft,v2
c06,54,N,cwt,v2
c06,55,N,waveform,v2
c06,55,N,stft,v2
c06,55,N,cwt,v2
c06,56,N,waveform,v2
c06,56,N,stft,v2
c06,56,N,cwt,v2
c06,57,N,waveform,v2
c06,57,N,stft,v2
c06,57,N,cwt,v2
c06,58,N,waveform,v2
c06,58,N,stft,v2
c06,58,N,cwt,v2
c06,59,N,waveform,v2
c06,59,N,stft,v2
c06,59,N,cwt,v2
c06,60,N,waveform,v2
c06,60,N,stft,v2
c06,60,N,cwt,v2
c06,61,N,waveform,v2
c06,61,N,stft,v2
c06,61,N,cwt,v2
c06,62,N,waveform,v2
c06,62,N,stft,v2
c06,62,N,cwt,v2
c06,63,N,waveform,v2
c06,63,N,stft,v2
c06,63,N,cwt,v2
c06,64,N,waveform,v2
c06,64,N,stft,v2
c06,64,N,cwt,v2
c06,65,N,waveform,v2
c06,65,N,stft,v2
c06,65,N,cwt,v2
c06,66,N,waveform,v2
c06,66,N,stft,v2
c06,66,N,cwt,v2
c06,67,N,waveform,v2
c06,67,N,stft,v2
c06,67,N,cwt,v2
c06,68,N,waveform,v2
c06,68,N,stft,v2
c06,68,N,cwt,v2
c06,69,N,waveform,v2
c06,69,N,stft,v2
c06,69,N,cwt,v2
c06,70,N,waveform,v2
c06,70,N,stft,v2
c06,70,N,cwt,v2
c06,71,N,waveform,v2
c06,71,N,stft,v2
c06,71,N,cwt,v2
c06,72,N,waveform,v2
c06,72,N,stft,v2
c06,72,N,cwt,v2
c06,73,N,waveform,v2
c06,73,N,stft,v2
c06,73,N,cwt,v2
c06,74,N,waveform,v2
c06,74,N,stft,v2
c06,74,N,cwt,v2
c06,75,N,waveform,v2
c06,75,N,stft,v2
c06,75,N,cwt,v2
c06,76,N,waveform,v2
c06,76,N,stft,v2
c06,76,N,cwt,v2
c06,77,N,waveform,v2
c06,77,N,stft,v2
c06,77,N,cwt,v2
c06,78,N,waveform,v2
c06,78,N,stft,v2
c06,78,N,cwt,v2
c06,79,N,waveform,v2
c06,79,N,stft,v2
c06,79,N,cwt,v2
c06,80,N,waveform,v2
c06,80,N,stft,v2
c06,80,N,cwt,v2
c06,81,N,waveform,v2
c06,81,N,stft,v2
c06,81,N,cwt,v2
c06,82,N,waveform,v2
c06,82,N,stft,v2
c06,82,N,cwt,v2
c06,83,N,waveform,v2
c06,83,N,stft,v2
c06,83,N,cwt,v2
c06,84,N,waveform,v2
c06,84,N,stft,v2
c06,84,N,cwt,v2
c06,85,N,waveform,v2
c06,85,N,stft,v2
c06,85,N,cwt,v2
c06,86,N,waveform,v2
c06,86,N,stft,v2
c06,86,N,cwt,v2
c06,87,N,waveform,v2
c06,87,N,stft,v2
c06,87,N,cwt,v2
c06,88,N,waveform,v2
c06,88,N,stft,v2
c06,88,N,cwt,v2
c06,89,N,waveform,v2
c06,89,N,stft,v2
c06,89,N,cwt,v2
c06,90,N,waveform,v2
c06,90,N,stft,v2
c06,90,N,cwt,v2
c06,91,N,waveform,v2
c06,91,N,stft,v2
c06,91,N,cwt,v2
c06,92,N,waveform,v2
c06,92,N,stft,v2
c06,92,N,cwt,v2
c06,93,N,waveform,v2
c06,93,N,stft,v2
c06,93,N,cwt,v2
c06,94,N,waveform,v2
c06,94,N,stft,v2
c06,94,N,cwt,v2
c06,95,N,waveform,v2
c06,95,N,stft,v2
c06,95,N,cwt,v2
c06,96,N,waveform,v2
c06,96,N,stft,v2
c06,96,N,cwt,v2
c06,97,N,waveform,v2
c06,97,N,stft,v2
c06,97,N,cwt,v2
c06,98,N,waveform,v2
c06,98,N,stft,v2
c06,98,N,cwt,v2
c06,99,N,waveform,v2
c06,99,N,stft,v2
c06,99,N,cwt,v2
c06,100,N,waveform,v2
c06,100,N,stft,v2
c06,100,N,cwt,v2
c06,101,N,waveform,v2
c06,101,N,stft,v2
c06,101,N,cwt,v2
c06,102,N,waveform,v2
c06,102,N,stft,v2
c06,102,N,cwt,v2
c06,103,N,waveform,v2
c06,103,N,stft,v2
c06,103,N,cwt,v2
c06,104,N,waveform,v2
c06,104,N,stft,v2
c06,104,N,cwt,v2
c06,105,N,waveform,v2
c06,105,N,stft,v2
c06,105,N,cwt,v2
c06,106,N,waveform,v2
c06,106,N,stft,v2
c06,106,N,cwt,v2
c06,107,N,waveform,v2
c06,107,N,stft,v2
c06,107,N,cwt,v2
c06,108,N,waveform,v2
c06,108,N,stft,v2
c06,108,N,cwt,v2
c06,109,N,waveform,v2
c06,109,N,stft,v2
c06,109,N,cwt,v2
c06,110,N,waveform,v2
c06,110,N,stft,v2
c06,110,N,cwt,v2
c06,111,N,waveform,v2
c06,111,N,stft,v2
c06,111,N,cwt,v2
c06,112,N,waveform,v2
c06,112,N,stft,v2
c06,112,N,cwt,v2
c06,113,N,waveform,v2
c06,113,N,stft,v2
c06,113,N,cwt,v2
c06,114,N,waveform,v2
c06,114,N,stft,v2
c06,114,N,cwt,v2
c06,115,N,waveform,v2
c06,115,N,stft,v2
c06,115,N,cwt,v2
c06,116,N,waveform,v2
c06,116,N,stft,v2
c06,116,N,cwt,v2
c06,117,N,waveform,v2
c06,117,N,stft,v2
c06,117,N,cwt,v2
c06,118,N,waveform,v2
c06,118,N,stft,v2
c06,118,N,cwt,v2
c06,119,N,waveform,v2
c06,119,N,stft,v2
c06,119,N,cwt,v2
c06,120,N,waveform,v2
c06,120,N,stft,v2
c06,120,N,cwt,v2
c06,121,N,waveform,v2
c06,121,N,stft,v2
c06,121,N,cwt,v2
c06,122,N,waveform,v2
c06,122,N,stft,v2
c06,122,N,cwt,v2
c06,123,N,waveform,v2
c06,123,N,stft,v2
c06,123,N,cwt,v2
c06,124,N,waveform,v2
c06,124,N,stft,v2
c06,124,N,cwt,v2
c06,125,N,waveform,v2
c06,125,N,stft,v2
c06,125,N,cwt,v2
c06,126,N,waveform,v2
c06,126,N,stft,v2
c06,126,N,cwt,v2
c06,127,N,waveform,v2
c06,127,N,stft,v2
c06,127,N,cwt,v2
c06,128,N,waveform,v2
c06,128,N,stft,v2
c06,128,N,cwt,v2
c06,129,N,waveform,v2
c06,129,N,stft,v2
c06,129,N,cwt,v2
c06,130,N,waveform,v2
c06,130,N,stft,v2
c06,130,N,cwt,v2
c06,131,N,waveform,v2
c06,131,N,stft,v2
c06,131,N,cwt,v2
c06,132,N,waveform,v2
c06,132,N,stft,v2
c06,132,N,cwt,v2
c06,133,N,waveform,v2
c06,133,N,stft,v2
c06,133,N,cwt,v2
c06,134,N,waveform,v2
c06,134,N,stft,v2
c06,134,N,cwt,v2
c06,135,N,waveform,v2
c06,135,N,stft,v2
c06,135,N,cwt,v2
c06,136,N,waveform,v2
c06,136,N,stft,v2
c06,136,N,cwt,v2
c06,137,N,waveform,v2
c06,137,N,stft,v2
c06,137,N,cwt,v2
c06,138,N,waveform,v2
c06,138,N,stft,v2
c06,138,N,cwt,v2
c06,139,N,waveform,v2
c06,139,N,stft,v2
c06,139,N,cwt,v2
c06,140,N,waveform,v2
c06,140,N,stft,v2
c06,140,N,cwt,v2
c06,141,N,waveform,v2
c06,141,N,stft,v2
c06,141,N,cwt,v2
c06,142,N,waveform,v2
c06,142,N,stft,v2
c06,142,N,cwt,v2
c06,143,N,waveform,v2
c06,143,N,stft,v2
c06,143,N,cwt,v2
c06,144,N,waveform,v2
c06,144,N,stft,v2
c06,144,N,cwt,v2
c06,145,N,waveform,v2
c06,145,N,stft,v2
c06,145,N,cwt,v2
c06,146,N,waveform,v2
c06,146,N,stft,v2
c06,146,N,cwt,v2
c06,147,N,waveform,v2
c06,147,N,stft,v2
c06,147,N,cwt,v2
c06,148,N,waveform,v2
c06,148,N,stft,v2
c06,148,N,cwt,v2
c06,149,N,waveform,v2
c06,149,N,stft,v2
c06,149,N,cwt,v2
c06,150,N,waveform,v2
c06,150,N,stft,v2
c06,150,N,cwt,v2
c06,151,N,waveform,v2
c06,151,N,stft,v2
c06,151,N,cwt,v2
c06,152,N,waveform,v2
c06,152,N,stft,v2
c06,152,N,cwt,v2
c06,153,N,waveform,v2
c06,153,N,stft,v2
c06,153,N,cwt,v2
c06,154,N,waveform,v2
c06,154,N,stft,v2
c06,154,N,cwt,v2
c06,155,N,waveform,v2
c06,155,N,stft,v2
c06,155,N,cwt,v2
c06,156,N,waveform,v2
c06,156,N,stft,v2
c06,156,N,cwt,v2
c06,157,N,waveform,v2
c06,157,N,stft,v2
c06,157,N,cwt,v2
c06,158,N,waveform,v2
c06,158,N,stft,v2
c06,158,N,cwt,v2
c06,159,N,waveform,v2
c06,159,N,stft,v2
c06,159,N,cwt,v2
c06,160,N,waveform,v2
c06,160,N,stft,v2
c06,160,N,cwt,v2
c06,161,N,waveform,v2
c06,161,N,stft,v2
c06,161,N,cwt,v2
c06,162,N,waveform,v2
c06,162,N,stft,v2
c06,162,N,cwt,v2
c06,163,N,waveform,v2
c06,163,N,stft,v2
c06,163,N,cwt,v2
c06,164,N,waveform,v2
c06,164,N,stft,v2
c06,164,N,cwt,v2
c06,165,N,waveform,v2
c06,165,N,stft,v2
c06,165,N,cwt,v2
c06,166,N,waveform,v2
c06,166,N,stft,v2
c06,166,N,cwt,v2
c06,167,N,waveform,v2
c06,167,N,stft,v2
c06,167,N,cwt,v2
c06,168,N,waveform,v2
c06,168,N,stft,v2
c06,168,N,cwt,v2
c06,169,N,waveform,v2
c06,169,N,stft,v2
c06,169,N,cwt,v2
c06,170,N,waveform,v2
c06,170,N,stft,v2
c06,170,N,cwt,v2
c06,171,N,waveform,v2
c06,171,N,stft,v2
c06,171,N,cwt,v2
c06,172,N,waveform,v2
c06,172,N,stft,v2
c06,172,N,cwt,v2
c06,173,N,waveform,v2
c06,173,N,stft,v2
c06,173,N,cwt,v2
c06,174,N,waveform,v2
c06,174,N,stft,v2
c06,174,N,cwt,v2
c06,175,N,waveform,v2
c06,175,N,stft,v2
c06,175,N,cwt,v2
c06,176,N,waveform,v2
c06,176,N,stft,v2
c06,176,N,cwt,v2
c06,177,N,waveform,v2
c06,177,N,stft,v2
c06,177,N,cwt,v2
c06,178,N,waveform,v2
c06,178,N,stft,v2
c06,178,N,cwt,v2
c06,179,N,waveform,v2
c06,179,N,stft,v2
c06,179,N,cwt,v2
c06,180,N,waveform,v2
c06,180,N,stft,v2
c06,180,N,cwt,v2
c06,181,N,waveform,v2
c06,181,N,stft,v2
c06,181,N,cwt,v2
c06,182,N,waveform,v2
c06,182,N,stft,v2
c06,182,N,cwt,v2
c06,183,N,waveform,v2
c06,183,N,stft,v2
c06,183,N,cwt,v2
c06,184,N,waveform,v2
c06,184,N,stft,v2
c06,184,N,cwt,v2
c06,185,N,waveform,v2
c06,185,N,stft,v2
c06,185,N,cwt,v2
c06,186,N,waveform,v2
c06,186,N,stft,v2
c06,186,N,cwt,v2
c06,187,N,waveform,v2
c06,187,N,stft,v2
c06,187,N,cwt,v2
c06,188,N,waveform,v2
c06,188,N,stft,v2
c06,188,N,cwt,v2
c06,189,N,waveform,v2
c06,189,N,stft,v2
c06,189,N,cwt,v2
c06,190,N,waveform,v2
c06,190,N,stft,v2
c06,190,N,cwt,v2
c06,191,N,waveform,v2
c06,191,N,stft,v2
c06,191,N,cwt,v2
c06,192,N,waveform,v2
c06,192,N,stft,v2
c06,192,N,cwt,v2
c06,193,N,waveform,v2
c06,193,N,stft,v2
c06,193,N,cwt,v2
c06,194,N,waveform,v2
c06,194,N,stft,v2
c06,194,N,cwt,v2
c06,195,N,waveform,v2
c06,195,N,stft,v2
c06,195,N,cwt,v2
c06,196,N,waveform,v2
c06,196,N,stft,v2
c06,196,N,cwt,v2
c06,197,N,waveform,v2
c06,197,N,stft,v2
c06,197,N,cwt,v2
c06,198,N,waveform,v2
c06,198,N,stft,v2
c06,198,N,cwt,v2
c06,199,N,waveform,v2
c06,199,N,stft,v2
c06,199,N,cwt,v2
c06,200,N,waveform,v2
c06,200,N,stft,v2
c06,200,N,cwt,v2
c06,201,N,waveform,v2
c06,201,N,stft,v2
c06,201,N,cwt,v2
c06,202,N,waveform,v2
c06,202,N,stft,v2
c06,202,N,cwt,v2
c06,203,N,waveform,v2
c06,203,N,stft,v2
c06,203,N,cwt,v2
c06,204,N,waveform,v2
c06,204,N,stft,v2
c06,204,N,cwt,v2
c06,205,N,waveform,v2
c06,205,N,stft,v2
c06,205,N,cwt,v2
c06,206,N,waveform,v2
c06,206,N,stft,v2
c06,206,N,cwt,v2
c06,207,N,waveform,v2
c06,207,N,stft,v2
c06,207,N,cwt,v2
c06,208,N,waveform,v2
c06,208,N,stft,v2
c06,208,N,cwt,v2
c06,209,N,waveform,v2
c06,209,N,stft,v2
c06,209,N,cwt,v2
c06,210,N,waveform,v2
c06,210,N,stft,v2
c06,210,N,cwt,v2
c06,211,N,waveform,v2
c06,211,N,stft,v2
c06,211,N,cwt,v2
c06,212,N,waveform,v2
c06,212,N,stft,v2
c06,212,N,cwt,v2
c06,213,N,waveform,v2
c06,213,N,stft,v2
c06,213,N,cwt,v2
c06,214,N,waveform,v2
c06,214,N,stft,v2
c06,214,N,cwt,v2
c06,215,N,waveform,v2
c06,215,N,stft,v2
c06,215,N,cwt,v2
c06,216,N,waveform,v2
c06,216,N,stft,v2
c06,216,N,cwt,v2
c06,217,N,waveform,v2
c06,217,N,stft,v2
c06,217,N,cwt,v2
c06,218,N,waveform,v2
c06,218,N,stft,v2
c06,218,N,cwt,v2
c06,219,N,waveform,v2
c06,219,N,stft,v2
c06,219,N,cwt,v2
c06,220,N,waveform,v2
c06,220,N,stft,v2
c06,220,N,cwt,v2
c06,221,N,waveform,v2
c06,221,N,stft,v2
c06,221,N,cwt,v2
c06,222,N,waveform,v2
c06,222,N,stft,v2
c06,222,N,cwt,v2
c06,223,N,waveform,v2
c06,223,N,stft,v2
c06,223,N,cwt,v2
c06,224,N,waveform,v2
c06,224,N,stft,v2
c06,224,N,cwt,v2
c06,225,N,waveform,v2
c06,225,N,stft,v2
c06,225,N,cwt,v2
c06,226,N,waveform,v2
c06,226,N,stft,v2
c06,226,N,cwt,v2
c06,227,N,waveform,v2
c06,227,N,stft,v2
c06,227,N,cwt,v2
c06,228,N,waveform,v2
c06,228,N,stft,v2
c06,228,N,cwt,v2
c06,229,N,waveform,v2
c06,229,N,stft,v2
c06,229,N,cwt,v2
c06,230,N,waveform,v2
c06,230,N,stft,v2
c06,230,N,cwt,v2
c06,231,N,waveform,v2
c06,231,N,stft,v2
c06,231,N,cwt,v2
c06,232,N,waveform,v2
c06,232,N,stft,v2
c06,232,N,cwt,v2
c06,233,N,waveform,v2
c06,233,N,stft,v2
c06,233,N,cwt,v2
c06,234,N,waveform,v2
c06,234,N,stft,v2
c06,234,N,cwt,v2
c06,235,N,waveform,v2
c06,235,N,stft,v2
c06,235,N,cwt,v2
c06,236,N,waveform,v2
c06,236,N,stft,v2
c06,236,N,cwt,v2
c06,237,N,waveform,v2
c06,237,N,stft,v2
c06,237,N,cwt,v2
c06,238,N,waveform,v2
c06,238,N,stft,v2
c06,238,N,cwt,v2
c06,239,N,waveform,v2
c06,239,N,stft,v2
c06,239,N,cwt,v2
c06,240,N,waveform,v2
c06,240,N,stft,v2
c06,240,N,cwt,v2
c06,241,N,waveform,v2
c06,241,N,stft,v2
c06,241,N,cwt,v2
c06,242,N,waveform,v2
c06,242,N,stft,v2
c06,242,N,cwt,v2
c06,243,N,waveform,v2
c06,243,N,stft,v2
c06,243,N,cwt,v2
c06,244,N,waveform,v2
c06,244,N,stft,v2
c06,244,N,cwt,v2
c06,245,N,waveform,v2
c06,245,N,stft,v2
c06,245,N,cwt,v2
c06,246,N,waveform,v2
c06,246,N,stft,v2
c06,246,N,cwt,v2
c06,247,N,waveform,v2
c06,247,N,stft,v2
c06,247,N,cwt,v2
c06,248,N,waveform,v2
c06,248,N,stft,v2
c06,248,N,cwt,v2
c06,249,N,waveform,v2
c06,249,N,stft,v2
c06,249,N,cwt,v2
c06,250,N,waveform,v2
c06,250,N,stft,v2
c06,250,N,cwt,v2
c06,251,N,waveform,v2
c06,251,N,stft,v2
c06,251,N,cwt,v2
c06,252,N,waveform,v2
c06,252,N,stft,v2
c06,252,N,cwt,v2
c06,253,N,waveform,v2
c06,253,N,stft,v2
c06,253,N,cwt,v2
c06,254,N,waveform,v2
c06,254,N,stft,v2
c06,254,N,cwt,v2
c06,255,N,waveform,v2
c06,255,N,stft,v2
c06,255,N,cwt,v2
c06,256,N,waveform,v2
c06,256,N,stft,v2
c06,256,N,cwt,v2
c06,257,N,waveform,v2
c06,257,N,stft,v2
c06,257,N,cwt,v2
c06,258,N,waveform,v2
c06,258,N,stft,v2
c06,258,N,cwt,v2
c06,259,N,waveform,v2
c06,259,N,stft,v2
c06,259,N,cwt,v2
c06,260,N,waveform,v2
c06,260,N,stft,v2
c06,260,N,cwt,v2
c06,261,N,waveform,v2
c06,261,N,stft,v2
c06,261,N,cwt,v2
c06,262,N,waveform,v2
c06,262,N,stft,v2
c06,262,N,cwt,v2
c06,263,N,waveform,v2
c06,263,N,stft,v2
c06,263,N,cwt,v2
c06,264,N,waveform,v2
c06,264,N,stft,v2
c06,264,N,cwt,v2
c06,265,N,waveform,v2
c06,265,N,stft,v2
c06,265,N,cwt,v2
c06,266,N,waveform,v2
c06,266,N,stft,v2
c06,266,N,cwt,v2
c06,267,N,waveform,v2
c06,267,N,stft,v2
c06,267,N,cwt,v2
c06,268,N,waveform,v2
c06,268,N,stft,v2
c06,268,N,cwt,v2
c06,269,N,waveform,v2
c06,269,N,stft,v2
c06,269,N,cwt,v2
c06,270,N,waveform,v2
c06,270,N,stft,v2
c06,270,N,cwt,v2
c06,271,N,waveform,v2
c06,271,N,stft,v2
c06,271,N,cwt,v2
c06,272,N,waveform,v2
c06,272,N,stft,v2
c06,272,N,cwt,v2
c06,273,N,waveform,v2
c06,273,N,stft,v2
c06,273,N,cwt,v2
c06,274,N,waveform,v2
c06,274,N,stft,v2
c06,274,N,cwt,v2
c06,275,N,waveform,v2
c06,275,N,stft,v2
c06,275,N,cwt,v2
c06,276,N,waveform,v2
c06,276,N,stft,v2
c06,276,N,cwt,v2
c06,277,N,waveform,v2
c06,277,N,stft,v2
c06,277,N,cwt,v2
c06,278,N,waveform,v2
c06,278,N,stft,v2
c06,278,N,cwt,v2
c06,279,N,waveform,v2
c06,279,N,stft,v2
c06,279,N,cwt,v2
c06,280,N,waveform,v2
c06,280,N,stft,v2
c06,280,N,cwt,v2
c06,281,N,waveform,v2
c06,281,N,stft,v2
c06,281,N,cwt,v2
c06,282,N,waveform,v2
c06,282,N,stft,v2
c06,282,N,cwt,v2
c06,283,N,waveform,v2
c06,283,N,stft,v2
c06,283,N,cwt,v2
c06,284,N,waveform,v2
c06,284,N,stft,v2
c06,284,N,cwt,v2
c06,285,N,waveform,v2
c06,285,N,stft,v2
c06,285,N,cwt,v2
c06,286,N,waveform,v2
c06,286,N,stft,v2
c06,286,N,cwt,v2
c06,287,N,waveform,v2
c06,287,N,stft,v2
c06,287,N,cwt,v2
c06,288,N,waveform,v2
c06,288,N,stft,v2
c06,288,N,cwt,v2
c06,289,N,waveform,v2
c06,289,N,stft,v2
c06,289,N,cwt,v2
c06,290,N,waveform,v2
c06,290,N,stft,v2
c06,290,N,cwt,v2
c06,291,N,waveform,v2
c06,291,N,stft,v2
c06,291,N,cwt,v2
c06,292,N,waveform,v2
c06,292,N,stft,v2
c06,292,N,cwt,v2
c06,293,N,waveform,v2
c06,293,N,stft,v2
c06,293,N,cwt,v2
c06,294,N,waveform,v2
c06,294,N,stft,v2
c06,294,N,cwt,v2
c06,295,N,waveform,v2
c06,295,N,stft,v2
c06,295,N,cwt,v2
c06,296,N,waveform,v2
c06,296,N,stft,v2
c06,296,N,cwt,v2
c06,297,N,waveform,v2
c06,297,N,stft,v2
c06,297,N,cwt,v2
c06,298,N,waveform,v2
c06,298,N,stft,v2
c06,298,N,cwt,v2
c06,299,N,waveform,v2
c06,299,N,stft,v2
c06,299,N,cwt,v2
c06,300,N,waveform,v2
c06,300,N,stft,v2
c06,300,N,cwt,v2
c06,301,N,waveform,v2
c06,301,N,stft,v2
c06,301,N,cwt,v2
c06,302,N,waveform,v2
c06,302,N,stft,v2
c06,302,N,cwt,v2
c06,303,N,waveform,v2
c06,303,N,stft,v2
c06,303,N,cwt,v2
c06,304,N,waveform,v2
c06,304,N,stft,v2
c06,304,N,cwt,v2
c06,305,N,waveform,v2
c06,305,N,stft,v2
c06,305,N,cwt,v2
c06,306,N,waveform,v2
c06,306,N,stft,v2
c06,306,N,cwt,v2
c06,307,N,waveform,v2
c06,307,N,stft,v2
c06,307,N,cwt,v2
c06,308,N,waveform,v2
c06,308,N,stft,v2
c06,308,N,cwt,v2
c06,309,N,waveform,v2
c06,309,N,stft,v2
c06,309,N,cwt,v2
c06,310,N,waveform,v2
c06,310,N,stft,v2
c06,310,N,cwt,v2
c06,311,N,waveform,v2
c06,311,N,stft,v2
c06,311,N,cwt,v2
c06,312,N,waveform,v2
c06,312,N,stft,v2
c06,312,N,cwt,v2
c06,313,N,waveform,v2
c06,313,N,stft,v2
c06,313,N,cwt,v2
c06,314,N,waveform,v2
c06,314,N,stft,v2
c06,314,N,cwt,v2
c06,315,N,waveform,v2
c06,315,N,stft,v2
c06,315,N,cwt,v2
c06,316,N,waveform,v2
c06,316,N,stft,v2
c06,316,N,cwt,v2
c06,317,N,waveform,v2
c06,317,N,stft,v2
c06,317,N,cwt,v2
c06,318,N,waveform,v2
